token_id,threshold,coverage,success,precision,status,total_count
593,0.54,46,46,1.0,ok,62
596,0.78,95,94,0.9894736842105263,ok,203
598,0.98,5,5,1.0,ok,91
601,0.52,141,141,1.0,ok,191
603,0.54,75,74,0.9866666666666667,ok,109
611,0.42,113,111,0.9823008849557522,ok,145
617,0.68,139,137,0.9856115107913669,ok,334
624,0.78,121,119,0.9834710743801653,ok,508
627,0.74,2574,2523,0.9801864801864801,ok,7425
628,0.78,64,63,0.984375,ok,205
632,0.54,333,328,0.984984984984985,ok,657
640,0.6,104,102,0.9807692307692307,ok,244
641,0.98,20,20,1.0,ok,57
644,0.42,76,75,0.9868421052631579,ok,93
654,0.72,1139,1118,0.9815627743634767,ok,3499
669,0.82,41,41,1.0,ok,113
673,0.58,56,55,0.9821428571428571,ok,121
678,0.8,1474,1447,0.9816824966078698,ok,6348
691,0.02,112,112,1.0,ok,112
693,0.02,90,90,1.0,ok,90
695,0.9,28,28,1.0,ok,242
698,0.7,6920,6783,0.9802023121387283,ok,18207
717,0.02,74,74,1.0,ok,74
718,0.62,602,590,0.9800664451827242,ok,1399
723,0.64,8133,7994,0.9829091356203123,ok,17877
726,0.96,32,32,1.0,ok,109
728,0.6,239,235,0.9832635983263598,ok,688
731,0.72,32,32,1.0,ok,271
733,0.66,905,888,0.9812154696132597,ok,2737
735,0.6,81,80,0.9876543209876543,ok,128
740,0.58,7375,7228,0.9800677966101695,ok,14007
760,0.76,532,522,0.981203007518797,ok,2101
768,0.28,107,106,0.9906542056074766,ok,125
778,0.7,2286,2247,0.9829396325459318,ok,4373
780,0.56,52,51,0.9807692307692307,ok,123
781,0.68,15071,14804,0.9822838564129786,ok,29001
782,0.48,1037,1017,0.9807135969141755,ok,1516
784,0.64,107,105,0.9813084112149533,ok,291
790,0.02,73,73,1.0,ok,73
792,0.64,832,820,0.9855769230769231,ok,2509
795,0.68,35272,34653,0.9824506690859606,ok,63452
802,0.9,302,300,0.9933774834437086,ok,1100
809,0.84,27,27,1.0,ok,114
810,0.64,2331,2293,0.9836979836979837,ok,5053
818,0.7,781,766,0.9807938540332907,ok,2889
825,0.84,176,173,0.9829545454545454,ok,614
826,0.58,268,263,0.9813432835820896,ok,444
832,0.74,114,112,0.9824561403508771,ok,319
834,0.92,672,670,0.9970238095238095,ok,2859
845,0.88,280,276,0.9857142857142858,ok,1278
846,0.22,207,203,0.9806763285024155,ok,231
854,0.68,5701,5595,0.9814067707419751,ok,11833
868,0.02,65,65,1.0,ok,65
876,0.68,106,106,1.0,ok,255
880,0.6,186,183,0.9838709677419355,ok,525
897,0.52,121,119,0.9834710743801653,ok,471
