token_id,threshold,coverage,success,precision,status,total_count
4128,0.82,1344,1344,1.0,ok,5703
4129,0.77,151,151,1.0,ok,413
4137,0.79,73,73,1.0,ok,254
4146,0.54,66,66,1.0,ok,213
4151,0.86,1171,1171,1.0,ok,2975
4154,,0,0,,fallback_no_valid_threshold,424
4155,0.66,98,98,1.0,ok,317
4166,0.65,97,97,1.0,ok,178
4185,0.78,108,108,1.0,ok,743
4191,0.27,146,146,1.0,ok,177
4206,0.52,162,162,1.0,ok,348
4217,0.56,92,92,1.0,ok,185
4218,0.54,91,91,1.0,ok,123
4223,0.71,246,246,1.0,ok,1821
4225,0.68,652,652,1.0,ok,2314
4286,0.55,79,79,1.0,ok,336
4289,0.51,97,97,1.0,ok,332
4294,,0,0,,fallback_no_valid_threshold,140
4297,0.75,467,467,1.0,ok,2689
4309,,0,0,,fallback_no_valid_threshold,139
4331,0.74,197,197,1.0,ok,602
4332,0.63,55,55,1.0,ok,123
4337,,0,0,,fallback_no_valid_threshold,385
4342,0.05,154,154,1.0,ok,154
4345,0.75,293,293,1.0,ok,823
4359,0.74,305,305,1.0,ok,1098
4362,0.86,776,776,1.0,ok,2427
4372,0.59,60,60,1.0,ok,100
4374,0.74,306,306,1.0,ok,1216
4376,0.7,157,157,1.0,ok,600
4393,0.67,237,237,1.0,ok,451
4399,0.73,103,103,1.0,ok,656
4405,0.93,2667,2667,1.0,ok,14900
4428,0.87,320,320,1.0,ok,1067
4442,0.7,218,218,1.0,ok,587
4449,0.67,56,56,1.0,ok,253
4463,0.44,70,70,1.0,ok,107
4464,,0,0,,fallback_no_valid_threshold,215
4471,0.52,85,85,1.0,ok,104
4474,0.64,495,495,1.0,ok,976
4482,0.69,86,86,1.0,ok,309
4486,0.62,207,207,1.0,ok,699
4493,0.52,316,316,1.0,ok,526
4494,0.77,124,124,1.0,ok,554
4495,0.64,100,100,1.0,ok,544
4496,0.76,90,90,1.0,ok,260
4501,0.65,59,59,1.0,ok,593
4511,0.81,102,102,1.0,ok,281
4534,,0,0,,fallback_no_valid_threshold,127
4545,0.68,191,191,1.0,ok,921
4555,0.94,158,158,1.0,ok,1122
4569,0.7,349,349,1.0,ok,763
4579,0.73,228,228,1.0,ok,503
4581,0.67,164,164,1.0,ok,537
4589,0.65,91,91,1.0,ok,256
4592,0.86,2865,2865,1.0,ok,9335
4593,0.79,2788,2788,1.0,ok,8959
4598,0.33,89,89,1.0,ok,123
4599,0.33,86,86,1.0,ok,166
4614,0.6,371,371,1.0,ok,869
4640,0.92,2327,2327,1.0,ok,8957
4643,0.45,190,190,1.0,ok,297
4647,0.71,516,516,1.0,ok,1684
4649,0.67,219,219,1.0,ok,1303
4657,0.59,58,58,1.0,ok,109
4664,0.47,165,165,1.0,ok,342
4688,0.94,679,679,1.0,ok,2827
4701,,0,0,,fallback_no_valid_threshold,125
4708,0.93,8385,8385,1.0,ok,39371
4720,,0,0,,fallback_no_valid_threshold,218
4732,0.98,4815,4815,1.0,ok,24148
4744,0.88,639,639,1.0,ok,2239
4746,0.76,146,146,1.0,ok,742
4749,0.85,58,58,1.0,ok,1145
4763,0.44,59,59,1.0,ok,118
4786,0.59,89,89,1.0,ok,245
4800,0.47,77,77,1.0,ok,203
4811,0.66,143,143,1.0,ok,542
4819,0.9,516,516,1.0,ok,3744
4827,0.75,542,542,1.0,ok,2034
4828,0.83,185,185,1.0,ok,1299
4834,0.88,136,136,1.0,ok,1674
4858,0.66,89,89,1.0,ok,342
4862,0.56,67,67,1.0,ok,226
4881,0.74,389,389,1.0,ok,1277
4882,0.73,217,217,1.0,ok,776
4893,0.77,132,132,1.0,ok,356
4905,0.68,105,105,1.0,ok,333
4909,,0,0,,fallback_no_valid_threshold,112
4913,0.74,214,214,1.0,ok,1249
4915,0.94,1441,1441,1.0,ok,6264
4921,0.74,105,105,1.0,ok,827
4923,0.81,338,338,1.0,ok,943
4931,0.61,201,201,1.0,ok,377
4938,,0,0,,fallback_no_valid_threshold,121
4942,0.57,61,61,1.0,ok,230
4946,0.68,62,62,1.0,ok,260
4948,0.69,80,80,1.0,ok,985
4961,0.9,1892,1892,1.0,ok,10315
4968,,0,0,,fallback_no_valid_threshold,100
4975,0.5,145,145,1.0,ok,327
4977,0.84,82,82,1.0,ok,702
4999,0.74,267,267,1.0,ok,741
5001,,0,0,,fallback_no_valid_threshold,104
5021,0.79,2204,2204,1.0,ok,6906
5034,0.55,124,124,1.0,ok,317
5039,0.8,403,403,1.0,ok,2100
5087,0.64,263,263,1.0,ok,501
5088,0.69,98,98,1.0,ok,455
5091,0.67,68,68,1.0,ok,161
5097,,0,0,,fallback_no_valid_threshold,250
5108,,0,0,,fallback_no_valid_threshold,116
5116,0.98,119,119,1.0,ok,2453
5127,0.52,95,95,1.0,ok,179
5144,0.58,367,367,1.0,ok,723
5148,0.91,1149,1149,1.0,ok,4431
5158,0.68,56,56,1.0,ok,353
5168,0.7,487,487,1.0,ok,4778
5172,0.87,187,187,1.0,ok,848
5177,0.6,180,180,1.0,ok,1214
5180,0.52,60,60,1.0,ok,113
5195,,0,0,,fallback_no_valid_threshold,160
5201,0.68,194,194,1.0,ok,748
5212,,0,0,,fallback_no_valid_threshold,210
5217,0.67,56,56,1.0,ok,104
5228,0.61,141,141,1.0,ok,289
5233,,0,0,,fallback_no_valid_threshold,115
5241,0.73,258,258,1.0,ok,823
5242,0.68,260,260,1.0,ok,952
5243,0.74,295,295,1.0,ok,1399
5261,0.74,51,51,1.0,ok,165
5268,,0,0,,fallback_no_valid_threshold,118
5283,,0,0,,fallback_no_valid_threshold,109
5285,,0,0,,fallback_no_valid_threshold,111
5312,0.96,10512,10512,1.0,ok,79625
5321,0.77,1107,1107,1.0,ok,2368
5326,0.77,357,357,1.0,ok,1337
5376,0.82,114,114,1.0,ok,302
5382,0.51,127,127,1.0,ok,253
5393,0.7,337,337,1.0,ok,1025
5400,0.59,119,119,1.0,ok,432
5413,,0,0,,fallback_no_valid_threshold,136
5415,0.61,218,218,1.0,ok,368
5417,0.69,75,75,1.0,ok,274
5418,0.74,83,83,1.0,ok,671
5436,0.85,1801,1801,1.0,ok,13135
5451,0.93,848,848,1.0,ok,3200
5466,0.87,250,250,1.0,ok,686
5502,0.86,157,157,1.0,ok,659
5504,0.65,317,317,1.0,ok,752
5555,,0,0,,fallback_no_valid_threshold,164
5556,0.83,3944,3944,1.0,ok,8382
5563,0.7,156,156,1.0,ok,755
5579,0.72,71,71,1.0,ok,107
5580,0.77,106,106,1.0,ok,259
5591,,0,0,,fallback_no_valid_threshold,308
5615,0.65,141,141,1.0,ok,466
5617,0.1,112,112,1.0,ok,113
5623,0.86,732,732,1.0,ok,3556
5650,0.69,312,312,1.0,ok,1662
5674,0.72,1012,1012,1.0,ok,3295
5684,0.69,130,130,1.0,ok,447
5687,0.37,150,150,1.0,ok,389
5700,0.83,581,581,1.0,ok,2569
5717,0.5,173,173,1.0,ok,415
5727,0.6,69,69,1.0,ok,248
5732,0.63,162,162,1.0,ok,826
5760,0.35,265,265,1.0,ok,287
5762,0.93,468,468,1.0,ok,2481
5768,0.98,173,173,1.0,ok,1406
5771,,0,0,,fallback_no_valid_threshold,120
5791,,0,0,,fallback_no_valid_threshold,103
5803,0.94,1665,1665,1.0,ok,11745
5837,0.58,188,188,1.0,ok,398
5843,0.86,386,386,1.0,ok,2691
5845,,0,0,,fallback_no_valid_threshold,106
5846,0.83,579,579,1.0,ok,2540
5851,0.56,216,216,1.0,ok,400
5852,0.72,62,62,1.0,ok,345
5863,0.65,135,135,1.0,ok,403
5865,0.65,273,273,1.0,ok,1051
5869,,0,0,,fallback_no_valid_threshold,144
5870,0.78,208,208,1.0,ok,786
5874,0.77,725,725,1.0,ok,3475
5876,0.79,294,294,1.0,ok,1127
5881,0.84,1109,1109,1.0,ok,3501
5907,0.64,370,370,1.0,ok,1150
5908,0.66,122,122,1.0,ok,914
5911,0.67,75,75,1.0,ok,134
5914,0.61,150,150,1.0,ok,597
5921,0.7,250,250,1.0,ok,1507
5948,0.85,668,668,1.0,ok,1848
5949,0.86,59,59,1.0,ok,198
5954,0.89,1061,1061,1.0,ok,5986
5997,0.59,65,65,1.0,ok,188
6002,0.73,95,95,1.0,ok,234
6039,0.86,215,215,1.0,ok,1500
6102,0.83,354,354,1.0,ok,1613
6103,0.51,102,102,1.0,ok,663
6126,0.86,505,505,1.0,ok,1924
6127,0.94,1066,1066,1.0,ok,9242
6135,0.67,173,173,1.0,ok,499
6137,0.66,85,85,1.0,ok,232
6146,0.58,52,52,1.0,ok,258
6150,0.79,288,288,1.0,ok,1599
6167,0.53,64,64,1.0,ok,165
6180,0.95,1560,1560,1.0,ok,5476
6184,0.66,139,139,1.0,ok,880
6191,0.8,761,761,1.0,ok,4405
6202,0.77,992,992,1.0,ok,4132
6208,,0,0,,fallback_no_valid_threshold,240
6212,0.58,50,50,1.0,ok,229
6215,0.81,69,69,1.0,ok,614
6227,,0,0,,fallback_no_valid_threshold,113
6234,0.83,647,647,1.0,ok,3244
6255,,0,0,,fallback_no_valid_threshold,111
6275,0.76,84,84,1.0,ok,747
6279,0.88,643,643,1.0,ok,1602
6281,0.83,932,932,1.0,ok,2934
6292,0.61,144,144,1.0,ok,378
6301,0.74,1937,1937,1.0,ok,13348
6302,0.53,59,59,1.0,ok,354
6313,0.64,57,57,1.0,ok,128
6325,0.47,229,229,1.0,ok,491
6338,0.46,205,205,1.0,ok,921
6349,0.3,62,62,1.0,ok,171
6371,0.98,750,750,1.0,ok,4212
6374,0.54,77,77,1.0,ok,352
6379,0.63,106,106,1.0,ok,536
6384,,0,0,,fallback_no_valid_threshold,644
6394,0.57,177,177,1.0,ok,308
6395,0.8,1575,1575,1.0,ok,5147
6405,,0,0,,fallback_no_valid_threshold,126
6415,0.54,94,94,1.0,ok,240
6419,0.77,1749,1749,1.0,ok,2918
6425,,0,0,,fallback_no_valid_threshold,117
6427,0.58,126,126,1.0,ok,380
6441,0.65,75,75,1.0,ok,147
6487,0.34,56,56,1.0,ok,134
6499,0.81,606,606,1.0,ok,1648
6500,0.85,390,390,1.0,ok,1502
6530,0.79,626,626,1.0,ok,1189
6531,0.82,649,649,1.0,ok,1994
6541,0.65,1738,1738,1.0,ok,5885
6543,0.69,203,203,1.0,ok,490
6559,,0,0,,fallback_no_valid_threshold,133
6564,0.54,144,144,1.0,ok,283
6584,0.52,79,79,1.0,ok,208
6588,0.64,78,78,1.0,ok,578
6593,,0,0,,fallback_no_valid_threshold,136
6594,0.82,51,51,1.0,ok,173
6604,0.87,514,514,1.0,ok,3508
6607,0.76,70,70,1.0,ok,538
6616,0.42,79,79,1.0,ok,173
6617,0.62,68,68,1.0,ok,288
6633,0.58,113,113,1.0,ok,277
6649,,0,0,,fallback_no_valid_threshold,181
6658,,0,0,,fallback_no_valid_threshold,109
6667,,0,0,,fallback_no_valid_threshold,101
6680,0.65,274,274,1.0,ok,772
6683,0.54,124,124,1.0,ok,236
6707,0.67,183,183,1.0,ok,612
6709,,0,0,,fallback_no_valid_threshold,103
6714,0.88,442,442,1.0,ok,2277
6737,0.5,65,65,1.0,ok,123
6745,0.85,1307,1307,1.0,ok,5349
6752,0.65,220,220,1.0,ok,1310
6759,0.83,417,417,1.0,ok,1077
6770,0.49,82,82,1.0,ok,139
6777,0.7,602,602,1.0,ok,1502
6781,,0,0,,fallback_no_valid_threshold,109
6784,0.55,51,51,1.0,ok,264
6787,0.74,186,186,1.0,ok,521
6802,,0,0,,fallback_no_valid_threshold,152
6811,0.81,2644,2644,1.0,ok,8623
6815,0.77,54,54,1.0,ok,179
6827,0.88,124,124,1.0,ok,729
6842,,0,0,,fallback_no_valid_threshold,204
6845,,0,0,,fallback_no_valid_threshold,180
6849,0.39,50,50,1.0,ok,123
6850,0.82,425,425,1.0,ok,2961
6866,0.47,68,68,1.0,ok,123
6912,,0,0,,fallback_no_valid_threshold,117
6922,0.91,17799,17799,1.0,ok,48878
6933,,0,0,,fallback_no_valid_threshold,104
6937,0.88,90,90,1.0,ok,398
6941,,0,0,,fallback_no_valid_threshold,101
6947,0.65,84,84,1.0,ok,145
6952,0.74,165,165,1.0,ok,1157
6973,0.67,354,354,1.0,ok,868
6984,0.81,305,305,1.0,ok,799
6986,0.67,158,158,1.0,ok,378
7017,0.76,101,101,1.0,ok,467
7049,0.61,90,90,1.0,ok,495
7050,,0,0,,fallback_no_valid_threshold,142
7071,0.55,72,72,1.0,ok,134
7100,0.89,1308,1308,1.0,ok,13330
7103,0.37,95,95,1.0,ok,116
7106,0.77,229,229,1.0,ok,814
7114,,0,0,,fallback_no_valid_threshold,339
7118,0.79,1413,1413,1.0,ok,6949
7140,0.84,77,77,1.0,ok,366
7142,,0,0,,fallback_no_valid_threshold,157
7164,0.53,298,298,1.0,ok,575
7182,0.81,415,415,1.0,ok,1153
7185,0.5,125,125,1.0,ok,246
7196,0.77,122,122,1.0,ok,324
7224,0.93,89,89,1.0,ok,535
7226,0.67,144,144,1.0,ok,373
7239,,0,0,,fallback_no_valid_threshold,111
7242,0.51,55,55,1.0,ok,179
7274,0.78,250,250,1.0,ok,1202
7281,0.96,302,302,1.0,ok,1201
7309,0.71,624,624,1.0,ok,1815
7324,0.92,1389,1389,1.0,ok,16345
7336,0.82,256,256,1.0,ok,461
7362,0.72,56,56,1.0,ok,298
7367,0.42,162,162,1.0,ok,205
7372,0.59,65,65,1.0,ok,160
7395,0.78,765,765,1.0,ok,2579
7407,0.73,636,636,1.0,ok,1694
7434,0.56,98,98,1.0,ok,256
7458,0.88,317,317,1.0,ok,618
7460,0.84,1370,1370,1.0,ok,5076
7465,0.75,73,73,1.0,ok,158
7470,0.75,127,127,1.0,ok,631
7480,0.68,113,113,1.0,ok,387
7493,0.71,125,125,1.0,ok,676
7507,0.74,75,75,1.0,ok,286
7511,0.78,258,258,1.0,ok,685
7522,,0,0,,fallback_no_valid_threshold,100
7534,0.89,524,524,1.0,ok,8466
7536,0.76,86,86,1.0,ok,206
7538,0.5,98,98,1.0,ok,212
7542,0.83,4095,4095,1.0,ok,11497
7552,0.49,58,58,1.0,ok,141
7564,0.6,155,155,1.0,ok,314
7593,0.54,135,135,1.0,ok,357
7600,,0,0,,fallback_no_valid_threshold,144
7604,0.7,143,143,1.0,ok,178
7611,0.52,163,163,1.0,ok,293
7619,0.05,104,104,1.0,ok,104
7622,0.93,289,289,1.0,ok,2201
7631,0.72,274,274,1.0,ok,758
7638,0.73,93,93,1.0,ok,379
7639,0.59,122,122,1.0,ok,271
7654,0.68,116,116,1.0,ok,420
7660,0.46,257,257,1.0,ok,505
7663,0.9,1420,1420,1.0,ok,4133
7665,0.96,193,193,1.0,ok,1629
7670,0.7,652,652,1.0,ok,1230
7676,0.63,75,75,1.0,ok,246
7684,0.92,3155,3155,1.0,ok,16135
7695,0.54,141,141,1.0,ok,410
7701,0.97,1077,1077,1.0,ok,4549
7720,0.71,71,71,1.0,ok,259
7765,0.95,2752,2752,1.0,ok,8829
7774,0.88,531,531,1.0,ok,3859
7780,0.64,67,67,1.0,ok,290
7803,0.82,159,159,1.0,ok,442
7805,0.93,196,196,1.0,ok,1662
7837,,0,0,,fallback_no_valid_threshold,178
7858,0.59,121,121,1.0,ok,324
7885,0.84,144,144,1.0,ok,896
7909,,0,0,,fallback_no_valid_threshold,278
7910,,0,0,,fallback_no_valid_threshold,128
7912,0.64,66,66,1.0,ok,169
7919,0.46,99,99,1.0,ok,157
7925,0.77,427,427,1.0,ok,1764
7959,,0,0,,fallback_no_valid_threshold,104
7960,,0,0,,fallback_no_valid_threshold,103
7961,0.73,206,206,1.0,ok,595
7975,0.92,1155,1155,1.0,ok,26023
7992,0.92,71,71,1.0,ok,426
8007,0.72,658,658,1.0,ok,1951
8033,,0,0,,fallback_no_valid_threshold,257
8039,0.75,745,745,1.0,ok,3579
8040,0.76,157,157,1.0,ok,749
8057,0.39,109,109,1.0,ok,359
8077,0.6,80,80,1.0,ok,407
8096,0.83,1177,1177,1.0,ok,4393
8100,0.57,167,167,1.0,ok,225
8107,0.83,265,265,1.0,ok,829
8114,0.74,741,741,1.0,ok,2502
8126,0.7,219,219,1.0,ok,1506
8128,,0,0,,fallback_no_valid_threshold,132
8129,0.52,81,81,1.0,ok,175
8140,,0,0,,fallback_no_valid_threshold,290
8141,0.76,417,417,1.0,ok,3912
8176,0.68,54,54,1.0,ok,261
8205,0.53,234,234,1.0,ok,478
8226,0.92,648,648,1.0,ok,1935
8241,0.34,117,117,1.0,ok,421
8248,,0,0,,fallback_no_valid_threshold,436
8260,0.76,62,62,1.0,ok,224
8273,,0,0,,fallback_no_valid_threshold,238
8310,0.89,770,770,1.0,ok,4556
8312,0.28,66,66,1.0,ok,168
8372,0.88,693,693,1.0,ok,3381
8382,0.97,53,53,1.0,ok,263
8415,,0,0,,fallback_no_valid_threshold,132
8425,0.55,284,284,1.0,ok,406
8458,0.52,108,108,1.0,ok,150
8488,,0,0,,fallback_no_valid_threshold,112
8500,0.35,135,135,1.0,ok,169
8509,0.81,599,599,1.0,ok,2337
8517,,0,0,,fallback_no_valid_threshold,151
8530,0.35,128,128,1.0,ok,163
8569,0.65,103,103,1.0,ok,165
8581,0.87,2071,2071,1.0,ok,7017
8589,0.96,3295,3295,1.0,ok,18429
8593,,0,0,,fallback_no_valid_threshold,138
8601,0.82,2020,2020,1.0,ok,4436
8620,0.76,126,126,1.0,ok,1370
8648,0.92,476,476,1.0,ok,1769
8652,0.5,99,99,1.0,ok,266
8663,,0,0,,fallback_no_valid_threshold,168
8674,0.73,305,305,1.0,ok,709
8713,,0,0,,fallback_no_valid_threshold,166
8737,0.69,407,407,1.0,ok,1206
8739,0.34,75,75,1.0,ok,111
8769,0.7,495,495,1.0,ok,1018
8776,0.77,312,312,1.0,ok,2013
8793,0.63,138,138,1.0,ok,293
8804,0.83,99,99,1.0,ok,355
8846,0.76,521,521,1.0,ok,8260
8848,0.88,64,64,1.0,ok,631
8849,0.56,113,113,1.0,ok,186
8869,0.47,123,123,1.0,ok,136
8873,0.58,140,140,1.0,ok,346
8897,0.68,145,145,1.0,ok,291
8910,,0,0,,fallback_no_valid_threshold,103
8916,0.66,68,68,1.0,ok,224
8917,0.66,468,468,1.0,ok,1672
8922,,0,0,,fallback_no_valid_threshold,150
8925,0.68,366,366,1.0,ok,1451
8937,0.81,117,117,1.0,ok,392
8947,0.97,2559,2559,1.0,ok,26153
8948,0.66,51,51,1.0,ok,107
8957,0.75,61,61,1.0,ok,332
8963,0.92,3820,3820,1.0,ok,9901
8967,0.56,206,206,1.0,ok,331
8969,0.71,148,148,1.0,ok,423
8996,0.67,230,230,1.0,ok,419
9060,0.46,64,64,1.0,ok,157
9085,0.98,183,183,1.0,ok,1211
9086,0.56,309,309,1.0,ok,499
9087,0.67,81,81,1.0,ok,241
9099,0.65,1215,1215,1.0,ok,2250
9103,0.55,65,65,1.0,ok,142
9124,0.4,99,99,1.0,ok,167
9146,0.69,192,192,1.0,ok,739
9149,0.68,56,56,1.0,ok,451
9157,0.91,53,53,1.0,ok,173
9193,0.39,57,57,1.0,ok,117
9223,0.78,300,300,1.0,ok,875
9237,0.86,508,508,1.0,ok,5170
9239,,0,0,,fallback_no_valid_threshold,203
9251,0.74,136,136,1.0,ok,191
9273,0.34,119,119,1.0,ok,186
9318,0.65,116,116,1.0,ok,539
9349,0.97,1529,1529,1.0,ok,5720
9352,0.68,160,160,1.0,ok,561
9357,0.34,72,72,1.0,ok,104
9405,,0,0,,fallback_no_valid_threshold,171
9426,0.68,321,321,1.0,ok,525
9459,0.52,545,545,1.0,ok,830
9464,0.29,109,109,1.0,ok,138
9465,0.58,107,107,1.0,ok,153
9479,0.86,4470,4470,1.0,ok,17629
9486,0.68,711,711,1.0,ok,1658
9491,0.48,157,157,1.0,ok,299
9497,,0,0,,fallback_no_valid_threshold,110
9502,0.59,285,285,1.0,ok,521
9516,0.99,19651,19651,1.0,ok,134551
9527,0.97,574,574,1.0,ok,2773
9539,0.68,83,83,1.0,ok,172
9545,,0,0,,fallback_no_valid_threshold,518
9549,0.58,68,68,1.0,ok,179
9581,,0,0,,fallback_no_valid_threshold,117
9592,0.56,318,318,1.0,ok,397
9594,0.7,110,110,1.0,ok,209
9613,0.67,250,250,1.0,ok,760
9622,0.98,12613,12613,1.0,ok,48517
9632,,0,0,,fallback_no_valid_threshold,461
9667,0.79,75,75,1.0,ok,268
9668,0.63,99,99,1.0,ok,307
9727,0.86,67,67,1.0,ok,193
9737,0.58,392,392,1.0,ok,705
9739,0.63,85,85,1.0,ok,157
9751,,0,0,,fallback_no_valid_threshold,192
9780,0.44,74,74,1.0,ok,132
9785,,0,0,,fallback_no_valid_threshold,118
9788,0.47,129,129,1.0,ok,184
9796,0.76,1237,1237,1.0,ok,5742
9807,0.3,107,107,1.0,ok,109
9810,0.57,149,149,1.0,ok,500
9811,0.57,112,112,1.0,ok,235
9843,0.47,67,67,1.0,ok,109
9873,0.81,1012,1012,1.0,ok,4387
9875,0.77,237,237,1.0,ok,698
9882,0.58,126,126,1.0,ok,270
9883,0.52,95,95,1.0,ok,169
9899,0.25,99,99,1.0,ok,151
9929,0.49,67,67,1.0,ok,123
9938,0.64,104,104,1.0,ok,197
9940,0.75,1190,1190,1.0,ok,2845
9951,0.86,444,444,1.0,ok,986
9970,0.72,408,408,1.0,ok,1030
9984,0.56,106,106,1.0,ok,291
10026,0.84,2115,2115,1.0,ok,10539
10039,,0,0,,fallback_no_valid_threshold,183
10106,0.92,1013,1013,1.0,ok,2665
10118,0.81,600,600,1.0,ok,1312
10154,,0,0,,fallback_no_valid_threshold,208
10157,,0,0,,fallback_no_valid_threshold,175
10223,0.92,328,328,1.0,ok,1362
10241,0.6,161,161,1.0,ok,343
10248,0.47,105,105,1.0,ok,282
10259,,0,0,,fallback_no_valid_threshold,209
10265,0.74,53,53,1.0,ok,248
10270,0.55,71,71,1.0,ok,151
10306,0.81,262,262,1.0,ok,1674
10330,0.65,147,147,1.0,ok,449
10353,0.71,178,178,1.0,ok,552
10361,0.97,2126,2126,1.0,ok,5784
10364,0.83,74,74,1.0,ok,221
10378,0.23,131,131,1.0,ok,135
10410,,0,0,,fallback_no_valid_threshold,105
10412,,0,0,,fallback_no_valid_threshold,101
10420,0.97,3726,3726,1.0,ok,16552
10425,0.83,81,81,1.0,ok,654
10433,0.73,623,623,1.0,ok,1717
10450,,0,0,,fallback_no_valid_threshold,131
10454,0.66,79,79,1.0,ok,250
10455,0.83,72,72,1.0,ok,397
10476,0.5,121,121,1.0,ok,165
10486,0.81,106,106,1.0,ok,192
10507,0.61,198,198,1.0,ok,760
10515,,0,0,,fallback_no_valid_threshold,258
10552,0.76,104,104,1.0,ok,348
10555,,0,0,,fallback_no_valid_threshold,105
10559,0.57,105,105,1.0,ok,243
10564,0.87,1511,1511,1.0,ok,15473
10602,0.79,775,775,1.0,ok,4605
10604,,0,0,,fallback_no_valid_threshold,145
10609,0.34,181,181,1.0,ok,256
10618,,0,0,,fallback_no_valid_threshold,125
10640,0.74,1148,1148,1.0,ok,3299
10651,0.5,101,101,1.0,ok,252
10660,0.71,56,56,1.0,ok,213
10661,,0,0,,fallback_no_valid_threshold,110
10663,0.83,351,351,1.0,ok,1553
10675,0.89,636,636,1.0,ok,2282
10692,,0,0,,fallback_no_valid_threshold,118
10695,0.56,74,74,1.0,ok,101
10700,0.57,79,79,1.0,ok,157
10702,0.99,7601,7601,1.0,ok,53815
10706,0.63,263,263,1.0,ok,776
10709,,0,0,,fallback_no_valid_threshold,120
10724,,0,0,,fallback_no_valid_threshold,112
10766,0.61,143,143,1.0,ok,595
10770,0.5,89,89,1.0,ok,374
10813,0.54,81,81,1.0,ok,167
10819,0.5,78,78,1.0,ok,114
10834,,0,0,,fallback_no_valid_threshold,139
10841,,0,0,,fallback_no_valid_threshold,206
10855,0.49,91,91,1.0,ok,102
10864,,0,0,,fallback_no_valid_threshold,203
10877,,0,0,,fallback_no_valid_threshold,103
10891,0.4,74,74,1.0,ok,134
10904,0.85,164,164,1.0,ok,823
10905,0.93,840,840,1.0,ok,7455
10933,,0,0,,fallback_no_valid_threshold,147
10988,0.94,2990,2990,1.0,ok,15175
10997,0.46,102,102,1.0,ok,174
10999,0.92,1574,1574,1.0,ok,5991
11005,0.7,103,103,1.0,ok,344
11016,0.88,134,134,1.0,ok,624
11028,0.83,151,151,1.0,ok,607
11079,0.79,640,640,1.0,ok,2273
11082,0.99,450,450,1.0,ok,3049
11086,0.69,195,195,1.0,ok,615
11109,,0,0,,fallback_no_valid_threshold,237
11191,0.45,142,142,1.0,ok,278
11202,0.77,146,146,1.0,ok,612
11207,0.87,101,101,1.0,ok,422
11218,0.88,1927,1927,1.0,ok,12593
11235,0.75,62,62,1.0,ok,728
11258,,0,0,,fallback_no_valid_threshold,105
11291,,0,0,,fallback_no_valid_threshold,109
11299,0.84,392,392,1.0,ok,1124
11324,0.59,51,51,1.0,ok,169
11350,0.81,227,227,1.0,ok,831
11371,0.68,316,316,1.0,ok,2364
11404,0.88,866,866,1.0,ok,2881
11416,0.59,159,159,1.0,ok,380
11453,,0,0,,fallback_no_valid_threshold,136
11499,0.94,99,99,1.0,ok,355
11500,0.8,1094,1094,1.0,ok,1775
11507,0.64,72,72,1.0,ok,197
11524,0.7,68,68,1.0,ok,191
11526,0.48,57,57,1.0,ok,122
11547,0.94,117,117,1.0,ok,216
11553,0.7,289,289,1.0,ok,797
11554,0.96,1907,1907,1.0,ok,6251
11605,0.75,179,179,1.0,ok,362
11638,0.93,1036,1036,1.0,ok,2537
11641,,0,0,,fallback_no_valid_threshold,289
11645,0.9,1023,1023,1.0,ok,4204
11669,0.76,56,56,1.0,ok,349
11679,0.84,429,429,1.0,ok,2269
11694,0.46,112,112,1.0,ok,200
11706,0.37,242,242,1.0,ok,299
11710,0.8,271,271,1.0,ok,670
11714,0.94,1676,1676,1.0,ok,14506
11727,0.05,156,156,1.0,ok,156
11729,0.98,31529,31529,1.0,ok,107456
11748,,0,0,,fallback_no_valid_threshold,112
11763,0.69,127,127,1.0,ok,251
11766,0.64,60,60,1.0,ok,187
11768,0.85,245,245,1.0,ok,970
11780,0.95,609,609,1.0,ok,3297
11812,,0,0,,fallback_no_valid_threshold,184
11844,0.6,57,57,1.0,ok,130
11854,0.52,116,116,1.0,ok,297
11891,0.53,54,54,1.0,ok,197
11901,0.79,457,457,1.0,ok,1906
11919,,0,0,,fallback_no_valid_threshold,101
11933,0.47,79,79,1.0,ok,127
11934,0.7,58,58,1.0,ok,477
11938,0.78,578,578,1.0,ok,1562
11941,0.65,161,161,1.0,ok,559
12004,0.79,95,95,1.0,ok,549
12018,,0,0,,fallback_no_valid_threshold,130
12041,0.89,165,165,1.0,ok,1000
12053,0.79,445,445,1.0,ok,1238
12061,0.8,121,121,1.0,ok,538
12091,0.67,57,57,1.0,ok,155
12132,,0,0,,fallback_no_valid_threshold,175
12136,0.54,109,109,1.0,ok,214
12144,0.57,58,58,1.0,ok,462
12149,0.54,126,126,1.0,ok,245
12161,0.91,349,349,1.0,ok,935
12179,0.63,144,144,1.0,ok,213
12229,0.99,9470,9470,1.0,ok,37395
12238,,0,0,,fallback_no_valid_threshold,249
12269,0.86,626,626,1.0,ok,1639
12295,0.67,129,129,1.0,ok,501
12334,0.82,1125,1125,1.0,ok,5216
12353,0.55,80,80,1.0,ok,239
12354,0.76,434,434,1.0,ok,851
12371,0.37,118,118,1.0,ok,163
12379,,0,0,,fallback_no_valid_threshold,134
12380,0.72,68,68,1.0,ok,236
12388,0.69,81,81,1.0,ok,755
12400,0.7,134,134,1.0,ok,515
12407,0.82,693,693,1.0,ok,7658
12413,0.87,161,161,1.0,ok,399
12433,0.56,75,75,1.0,ok,270
